id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
742644488706030643,Cuarto 2 con baño y jardín,29961344,Javier,,Benito Juárez,19.375580739923326,-99.15713350206387,Private room,310,1,2,2023-01-27,0.09,14,209,0,
742648765337270306,"Cuarto 8 bien ubicado. Metro insurgentes, Roma",29961344,Javier,,Cuauhtémoc,19.42316,-99.16226,Private room,340,30,1,2022-10-23,0.04,14,271,0,
742682268511609764,Unique Amazing Retro-Future apartment in Polanco,79687062,Hector,,Miguel Hidalgo,19.43243427628669,-99.18648831163941,Entire home/apt,3000,3,0,,,1,344,0,
742696468461782160,Beautiful Apartment in Amsterdam Condesa 3b2b,43606285,Neyda,,Cuauhtémoc,19.4095794,-99.1696113,Entire home/apt,2800,2,100,2024-12-22,3.85,1,289,52,
742698751464254225,"Apartment in Mexico city near WTC, fast Wi-Fi",200653557,Sergio,,Benito Juárez,19.39306,-99.16857,Entire home/apt,1106,4,29,2024-11-18,1.12,1,176,12,
742713215110117115,"Guau! Camina al Zócalo. Roftop, vigilancia, Grill",126106513,Ocio House,,Cuauhtémoc,19.4373244,-99.1347844,Entire home/apt,1133,1,129,2024-12-16,4.88,29,195,47,
742728997819112659,¡Alberca climatizada!,212104868,Marco,,Xochimilco,19.208531617257165,-99.12020713776018,Entire home/apt,1200,1,0,,,19,365,0,
742779571249508220,"Apartment(3 beds, 2 bedrooms) rooftop pool Condesa",13284508,Guillaume,,Cuauhtémoc,19.40984,-99.1674,Entire home/apt,2990,2,42,2024-12-17,1.60,2,85,18,
742821322811286560,"La casa de Lucía 
Habitación con baño compartido",314532548,Lucía,,Benito Juárez,19.38554595757514,-99.18146934360266,Private room,410,1,4,2022-11-21,0.15,2,364,0,
742883542505309391,Mr.W | Brand New PH | Walking Condesa Parks,261857354,Mr. W,,Cuauhtémoc,19.4128743,-99.1712773,Entire home/apt,7053,1,53,2024-12-03,2.01,26,321,12,
742919846136632384,Itzamin (trueno),378360224,Enrique,,Iztapalapa,19.33872,-99.04724,Entire home/apt,400,1,9,2023-02-27,0.35,11,315,0,
742937223752352088,A place to rest or go downtown for a walk.,182467653,Aldo,,Cuauhtémoc,19.43648,-99.16055,Private room,450,2,3,2022-12-03,0.11,1,16,0,
743003329061661481,"City Skyline View Modern 1-Bedroom, Pool, Gym&More",130283264,Arturo,,Miguel Hidalgo,19.44414,-99.20068,Entire home/apt,1820,14,14,2024-03-29,0.53,1,148,6,
743282941717153247,"New Cozy located,walk polanco museum24h security",422040837,Henbros,,Miguel Hidalgo,19.4416133,-99.1959368,Entire home/apt,1418,2,25,2024-11-01,0.95,9,59,10,
743298160171983944,Condesa: Minidepa totalmente independiente,27215085,Miguel,,Cuauhtémoc,19.40912,-99.178,Entire home/apt,,3,16,2023-08-01,0.61,10,357,0,
743354564927331586,Wake up next to Bosque de Chapultepec & Reforma,333035396,Clau,,Cuauhtémoc,19.4220608,-99.17443990000001,Entire home/apt,1262,1,159,2024-12-20,6.05,183,324,65,
743470271584871318,"Apartment in Polanco, Super WiFi, Great Location",107825049,Carmen,,Miguel Hidalgo,19.4328328,-99.1857953,Entire home/apt,2500,1,6,2024-07-26,0.23,4,49,1,
743587001053701500,Moderno/acogedor junto a Reforma,87309340,Carolina,,Cuauhtémoc,19.42541737484697,-99.17647657026848,Entire home/apt,2053,2,37,2024-12-16,2.61,1,299,32,
743698039300839602,"Stunning Condesa Apt with Gym, Near Chapultepec",23468816,Kasava,,Miguel Hidalgo,19.41565,-99.17988,Entire home/apt,2757,2,44,2024-10-27,1.68,73,334,12,
730618820626854169,HostaL “  EL  SOL “,481091705,Wendy,,Benito Juárez,19.40202,-99.14519,Private room,,1,14,2023-08-27,0.52,2,361,0,
730629178655407508,¡hermoso condominio totalmente equipado!,482098400,Maura,,Miguel Hidalgo,19.45588648426304,-99.21118419617416,Entire home/apt,1600,1,13,2024-03-25,0.48,1,360,1,
730641195344900227,Penthouse en la Roma - dos habitaciones y terraza,2311474,Julio Y Lucía,,Cuauhtémoc,19.40851,-99.15798,Entire home/apt,1529,1,154,2024-12-27,5.73,1,50,73,
730750577161289629,Casa de campo en Tepepan,482298018,Genaro,,Xochimilco,19.26471,-99.14151,Entire home/apt,2200,2,8,2024-05-03,0.57,1,360,5,
730974685484970134,2BR big condo w/ terrace & amazing location,22718304,Karina,,Cuauhtémoc,19.41799772812056,-99.16590094362188,Entire home/apt,4333,2,90,2024-12-25,4.25,7,316,61,
731014419774031573,Cozy apartment on emblematic Condesa street 2BR,2277506,Maite,,Cuauhtémoc,19.41394,-99.176,Entire home/apt,1669,3,29,2024-11-25,1.26,1,327,16,
735768157796435926,*Luxury Park View Roma Condesa 2Br w/ 2 balconies,40104279,Adrian,,Cuauhtémoc,19.4123463951031,-99.15773486931151,Entire home/apt,,1,48,2024-09-24,1.80,10,0,11,
735798953617752479,Departamento de lujo a 10 minutos de Santa Fe V1,21063912,Mauricio,,Álvaro Obregón,19.3386862,-99.243405,Entire home/apt,2200,2,2,2024-04-06,0.09,2,156,1,
736085983201984488,Departamento en Polanco,114396861,Pablo,,Miguel Hidalgo,19.44013,-99.18175,Entire home/apt,,1,3,2022-11-27,0.12,1,0,0,
736162650097377163,Col. Del Valle Centro CDMX Av Coyoacán 662,157794296,Antonio,,Benito Juárez,19.38796286063896,-99.16679732501507,Entire home/apt,2999,3,48,2024-11-01,1.82,1,6,12,
736180923037765665,Wake up in the Heart of CDMX: Balcony and Rooftop,333035396,Clau,,Miguel Hidalgo,19.42847,-99.17457,Entire home/apt,,1,53,2024-12-01,1.98,183,24,24,
736287594082498547,Loft en el corazón de la Ciudad de México,22971550,Laura,,Benito Juárez,19.4017779,-99.1613345,Entire home/apt,799,3,94,2024-12-07,3.57,1,325,36,
736320783509197818,Mr. W | Colorful Townhouse in la Roma,10764020,Mr. W,,Cuauhtémoc,19.4211322,-99.1661244,Entire home/apt,5591,1,83,2024-11-15,3.10,223,311,28,
736388155674025878,Apartment great design/located,1119202,Anuar,,Cuauhtémoc,19.42377,-99.17065,Entire home/apt,1699,2,58,2024-12-03,2.20,2,354,21,
736406189089081003,Grandiosa Estancia en CDMX,483364672,Angie Y Diego,,Cuauhtémoc,19.4255,-99.16084,Entire home/apt,3100,2,81,2024-12-12,3.13,1,352,63,
736434577124400709,2 Hip&Chic Apts with Private Rooftop in Roma Norte,114564195,Fernando,,Cuauhtémoc,19.42183,-99.16488,Entire home/apt,12133,1,4,2024-08-05,0.17,23,233,2,
736441254274072223,Departamento bonito con área para fumar,408220288,Andrea,,Cuauhtémoc,19.4023069,-99.16635149999999,Entire home/apt,800,1,0,,,1,364,0,
736465797327495089,"Roma Sur, Familiar, acogedor",36637162,Ana,,Cuauhtémoc,19.4023257,-99.16417109999999,Entire home/apt,1329,2,13,2024-11-30,0.92,2,53,10,
736685544211388016,"Habitación Donovan, confortable con baño privado",482588185,Andres,,Gustavo A. Madero,19.47092,-99.06817,Private room,750,1,7,2024-02-16,0.27,4,364,1,
736886725233887406,New House in Historic Building,200592444,Jesus,,Cuauhtémoc,19.45415,-99.16101,Entire home/apt,3250,2,117,2024-12-21,5.00,3,52,55,
736940573978709209,Condesa Roma | The Best Location | Air Conditioner,168047189,Fer,,Cuauhtémoc,19.416062749474495,-99.16918921586914,Entire home/apt,2370,2,107,2024-12-08,4.18,1,354,37,
736972276603346699,Hermosa habitación con baño privado en CDMX,163568247,Susana,,Cuauhtémoc,19.42419,-99.15234,Private room,500,7,2,2022-11-13,0.08,1,364,0,
736998407256728659,Cholula 85,131120547,Esteban,,Cuauhtémoc,19.4076137,-99.1754239,Entire home/apt,1643,2,34,2024-12-17,1.29,4,56,7,
737059755824151400,Casa Boris 1Br Apt in Reforma Prime Location,464148378,Salomón,,Cuauhtémoc,19.4305444,-99.170547,Entire home/apt,1450,2,42,2024-12-01,1.59,3,145,17,
737064787022905069,Beautiful studio with the best location in Roma!,478836566,Alberto,,Cuauhtémoc,19.421939,-99.1595614,Entire home/apt,1244,2,66,2024-12-17,2.51,19,356,41,
737105726927836639,Amazing studio un the heart if Roma Norte!,478836566,Alberto,,Cuauhtémoc,19.421939,-99.1595614,Entire home/apt,1065,2,61,2024-12-13,2.29,19,360,38,
737141146018056430,Nice & modern two bedroom apartament in skyscraper,9620993,Emilio,,Álvaro Obregón,19.3588,-99.19181,Entire home/apt,2311,3,0,,,1,358,0,
737166453594954970,Lovely 1-bedroom apartment with amazing views,139314505,Rogelio,,Cuauhtémoc,19.43873,-99.13431,Entire home/apt,841,3,75,2024-12-07,2.93,4,67,27,
737207810237241781,"Hip, Refined House (negotiable)",32155241,Bernardo,,Miguel Hidalgo,19.43539,-99.17701,Entire home/apt,3500,365,0,,,1,364,0,
737221679697420288,Mr. W | Incredible New Apartment in La Roma,10764020,Mr. W,,Cuauhtémoc,19.4148111,-99.15654359999999,Entire home/apt,2550,1,92,2024-11-27,3.48,223,240,37,
737644228432541311,casa con estacionamiento,160165708,Ana,,Coyoacán,19.34198,-99.15822,Entire home/apt,1700,30,20,2023-06-18,0.75,3,365,0,
737659459579681232,Casa Micaela,93173859,Dennise,,Álvaro Obregón,19.32458,-99.21372,Entire home/apt,13500,2,0,,,1,362,0,
737725713219084889,Hermoso departamento en la Ciudad de México,450332737,Mara,,Cuauhtémoc,19.41307,-99.15924,Private room,1000,1,7,2023-09-16,0.27,1,330,0,
737735332728517382,OASIS en Condesa con extraordinaria terraza,87539949,Nayeli,,Cuauhtémoc,19.41607,-99.17865,Entire home/apt,,2,7,2023-11-30,0.26,8,0,0,
737857903409956385,"Polanco Loft: Huge Terrace, Lincoln Park Views",27449159,Capitalia,,Miguel Hidalgo,19.4288247,-99.1958566,Entire home/apt,7637,2,35,2024-11-08,1.34,80,1,17,
737959796907908613,Department  GNP Stadium  CDMX,227058098,Luis,,Iztacalco,19.39377851888932,-99.08197581768036,Entire home/apt,599,1,93,2024-12-26,3.54,1,62,41,
738311174267247526,Casa Tosih Condesa - Mexican Art Déco,307292630,Gabriel Dario,,Cuauhtémoc,19.4154373,-99.17906029999999,Entire home/apt,3131,1,140,2024-12-23,6.36,4,339,74,
738356997604754288,"Precioso Loft, en el corazón de la condesa",68925174,Alejandra,,Cuauhtémoc,19.4101,-99.17461,Entire home/apt,1586,1,23,2024-12-03,0.87,5,357,11,
738419561605308879,Beautiful studio in the best area of Roma Norte!,478836566,Alberto,,Cuauhtémoc,19.421939,-99.1595614,Entire home/apt,965,2,87,2024-12-18,3.26,19,357,43,
738465230669609476,Comfortable studio in the best area of Roma Norte!,478836566,Alberto,,Cuauhtémoc,19.421939,-99.1595614,Entire home/apt,1199,2,74,2024-12-16,2.78,19,350,39,
738582893932986501,Casa-studio muy acogedor en excelente ubicación.,90330013,Alejandro,,Benito Juárez,19.385041509136375,-99.1675627604127,Entire home/apt,991,4,88,2024-11-18,3.40,3,33,28,
738628415315476394,Casa Chapulín: Apt with terrace in Roma/Condesa,482692864,Judit,,Cuauhtémoc,19.42195,-99.17319,Entire home/apt,1697,2,69,2024-12-08,2.62,6,43,36,
738928113826852743,Acogedor y moderno departamento,273097911,Cesar,,Cuauhtémoc,19.4235334,-99.16535669999999,Entire home/apt,2000,1,9,2024-10-30,0.36,1,172,5,
739000423867558488,322PH HighEnd City View Penthouse Sleeps 8 Polanco,482538796,Nevo,,Miguel Hidalgo,19.4322805,-99.18397829999999,Entire home/apt,11765,1,38,2024-12-02,1.46,11,298,24,
739335087674279978,"Habitación S4 amplia, con baño /corazón de Reforma",36309465,Cesar,,Cuauhtémoc,19.4311644,-99.16375649999999,Private room,550,2,8,2024-02-21,0.30,3,271,2,
739791939793627059,Hermoso departamento con 2 patios.,65508918,Lusine,,Cuauhtémoc,19.40919,-99.17572,Entire home/apt,940,1,7,2024-03-03,0.27,1,342,1,
739812783163995274,Ver comfortable recámara renta !,297476459,Sharon,,Cuauhtémoc,19.43713,-99.16601,Private room,482,1,0,,,1,269,0,
739823317751545334,Private patio in CDMX,210719888,Isaac,,Benito Juárez,19.4016,-99.14375,Entire home/apt,,2,4,2023-04-11,0.15,12,83,0,
739825779860143013,Hermoso Depa en la Roma en PB,181373435,Adriana,,Cuauhtémoc,19.4034181,-99.16145209999999,Entire home/apt,,2,21,2023-07-21,0.89,1,0,0,
739843990759705884,"Loft con excelente ubicación, cómodo y seguro",483996272,Omar,,Cuauhtémoc,19.4120275,-99.1349535,Entire home/apt,1250,1,8,2023-11-19,0.30,1,365,0,
739845553425338892,Loft 7 en Condesa,10459452,Julieta,,Cuauhtémoc,19.41794,-99.17776,Entire home/apt,1107,1,92,2024-12-19,3.46,7,323,37,
739868806270755060,Departamento con vista cerca Foro Sol y Aeropuerto,484002783,Jorge,,Iztacalco,19.40276,-99.11298,Entire home/apt,2000,1,95,2024-12-15,3.85,1,328,50,
739882829605884432,"Acogedor depto art déco, aquí se detiene el tiempo",89905566,Claudia,,Cuauhtémoc,19.404995283788168,-99.1684490576721,Entire home/apt,1800,1,4,2024-11-04,0.15,1,364,1,
739940145125946517,Departamento Centro Histórico a Pasos Alameda.,219150483,Eze Dario,,Cuauhtémoc,19.43777,-99.1415,Entire home/apt,1285,2,125,2024-12-18,4.69,1,163,51,
739958177707637460,Mr. W | New 3BR Apartment for 8 with Great Light,10764020,Mr. W,,Miguel Hidalgo,19.4042017,-99.175305,Entire home/apt,5033,1,36,2024-10-21,1.38,223,97,16,
739981034059514997,Tu lugarcito en Reforma. Ascensor.Self check in,23021265,Jesy,,Cuauhtémoc,19.4293459,-99.1585585,Entire home/apt,786,1,65,2024-12-12,2.60,22,312,41,
740032550648997958,Mr. W | 2 Terraces Bright 2Br Apartment,10764020,Mr. W,,Miguel Hidalgo,19.4042017,-99.175305,Entire home/apt,4284,1,18,2023-07-27,0.73,223,314,0,
740054888236215227,2 Hip&Chic Apts with Private Rooftop in Roma Norte,114564195,Fernando,,Cuauhtémoc,19.42135,-99.16617,Entire home/apt,11793,1,0,,,23,229,0,
740056127425983786,"Penthouse en Polanco, con preciosa vista",341189891,Isaac,,Miguel Hidalgo,19.43909,-99.18639,Entire home/apt,1320,2,10,2024-05-15,0.38,1,301,4,
740110641329315906,Santa Fe Estudio,359943588,Irene,,Álvaro Obregón,19.3792647,-99.25411679999999,Entire home/apt,1009,4,21,2024-07-28,0.80,21,340,4,
740115322717876621,Suite privada bien ubicada en Santa Fe,423910672,Luis,,Álvaro Obregón,19.38077,-99.24671,Private room,,1,16,2023-07-02,0.62,4,0,0,
740141956512329818,Habitación cómoda en Santa Fe,423910672,Luis,,Álvaro Obregón,19.3800728,-99.2456569,Private room,,1,5,2023-05-24,0.19,4,0,0,
740158222813438486,"Habitación Anelaith, preciosa con baño privado",482588185,Andres,,Gustavo A. Madero,19.47086,-99.06819,Private room,750,1,13,2024-12-03,0.51,4,365,4,
740168083662054278,Habitación Irving confortable con baño privado,482588185,Andres,,Gustavo A. Madero,19.47094,-99.06826,Private room,750,1,13,2024-12-15,0.49,4,362,6,
740358140090557430,Hermoso Departamento en Coyoacan,94802348,Angel Yashin,,Coyoacán,19.339026714011673,-99.15129952132702,Entire home/apt,1600,2,38,2024-12-25,1.44,4,359,17,
740448349830857516,Beautiful Apt in Santa Fe with Panoramic Views!,85393378,Gustavo,,Cuajimalpa de Morelos,19.3641,-99.27397,Entire home/apt,1294,6,22,2024-07-26,0.84,1,195,1,
740481343599550326,Penthouse best condo of Condesa surveillance 24/7,6671822,Raúl,,Cuauhtémoc,19.41088,-99.17986,Entire home/apt,5122,4,75,2024-11-18,2.88,5,66,29,
740522402755567969,Tapo Aeropuerto T1 y T2 Autodromo Hermanos Palacio,247112495,Brayan,,Venustiano Carranza,19.42701,-99.11081,Private room,248,1,138,2024-12-11,5.19,11,162,64,
740561333094583608,"Parque Hundido, lujoso y cómodo departamento",484137247,Julio Iver,,Benito Juárez,19.38032,-99.1805,Entire home/apt,809,2,49,2024-12-09,1.86,1,330,36,
740581442258269203,Habitación en Residencia Santo Domingo,209598920,Tania,,Cuauhtémoc,19.437962438322376,-99.13326566157824,Private room,480,1,3,2024-09-17,0.14,1,135,1,
740625815431199058,Mr. W | Hidden Gem Terrace in the Heart of Condesa,10764020,Mr. W,,Cuauhtémoc,19.4081671,-99.1751752,Entire home/apt,9291,2,60,2024-06-17,2.27,223,330,14,
740673116079358774,Excelente ubicación para turismo en CDMX,484163206,Luis Enrique,,Cuauhtémoc,19.43774,-99.15223,Entire home/apt,803,2,91,2024-12-15,4.02,1,250,42,
740711905709801009,"Cómodo departamento, céntrico y limpio CDMX",125403312,Rodrigo,,Benito Juárez,19.383097325022973,-99.14325977169275,Entire home/apt,550,1,198,2024-12-22,7.44,1,355,108,
740794125578396938,Terrace Loft in Condesa. Parking place,273336523,Aline,,Cuauhtémoc,19.4065555,-99.1697252,Entire home/apt,1100,2,55,2024-12-24,2.10,6,3,30,
740852960578243109,LOFT/ESTUDIO(cerca dé Polanco),52053506,Mario,,Miguel Hidalgo,19.44753882099793,-99.18479695916177,Entire home/apt,624,2,8,2024-12-03,0.40,1,363,3,
741188724347891963,"Beautiful decorated and fully equipped apt,2BD,2BA",3919211,Víctor,,Benito Juárez,19.39536,-99.14941,Entire home/apt,1557,2,77,2024-12-09,2.96,42,61,33,
741189212332089278,Mr. W | Cozy 2Br Apartment with Great Space,10764020,Mr. W,,Miguel Hidalgo,19.4042017,-99.175305,Entire home/apt,3803,1,16,2024-07-14,0.65,223,309,6,
741223633580414443,"Habitación S 3, baño privado/corazón de Reforma",36309465,Cesar,,Cuauhtémoc,19.4311644,-99.16375649999999,Private room,550,2,72,2024-02-28,2.71,3,302,6,
741255551943382425,Exclusive Polanco Apt w/Pvt Terrace |  2 Rooftops,484015207,Uliv,,Miguel Hidalgo,19.4355991,-99.19981229999999,Entire home/apt,3258,1,36,2024-12-03,1.35,9,339,7,
741255812784265794,Bright Balc Apt | Spacious Terrace & Amazing Views,484015207,Uliv,,Miguel Hidalgo,19.4355991,-99.19981229999999,Entire home/apt,2694,1,74,2024-12-15,2.78,9,363,37,
741258172106844183,Prime Loc | Modern Apt w/ Dual Rooftop Access!,484015207,Uliv,,Miguel Hidalgo,19.4355991,-99.19981229999999,Entire home/apt,2528,1,249,2024-11-24,9.34,9,364,104,
741278933153579103,Centro - NEW 2 bedroom appt (10 min Alameda),107293504,Alba,,Cuauhtémoc,19.4281512,-99.14853079999999,Entire home/apt,,2,16,2024-04-27,0.61,1,0,5,
741293369357426210,"Casa Mezcal. 
Arte, diseño y amenidades únicas.",308324593,Gisela,,Cuauhtémoc,19.40305,-99.16425,Entire home/apt,,2,63,2024-12-27,2.37,1,306,31,
741323454473468166,Mr. W | 3BR Beautiful Apartment with Great Light,10764020,Mr. W,,Miguel Hidalgo,19.4042017,-99.175305,Entire home/apt,5033,1,40,2024-12-01,1.54,223,135,15,
741350070904514843,Hip Polanco Apt w/Pvt Patio | Sky Lounge+Terrace,484015207,Uliv,,Miguel Hidalgo,19.4355991,-99.19981229999999,Entire home/apt,2694,1,19,2024-12-20,0.77,9,297,3,
741350356924818605,Hip Apt w/Pvt Balc| Rooftop Lounge & Terrace Views,484015207,Uliv,,Miguel Hidalgo,19.4355991,-99.19981229999999,Entire home/apt,2694,1,93,2024-12-19,3.49,9,364,31,
741363328278859380,Explore Mexico City on foot from a Junior Suite,111031291,Juan Jose,,Cuauhtémoc,19.4268773,-99.17137989999999,Private room,,1,4,2024-09-20,0.15,4,363,2,
741384979633814066,Explore Mexico City on foot from a Master Suite,111031291,Juan Jose,,Cuauhtémoc,19.4268773,-99.17137989999999,Private room,,1,1,2022-11-07,0.04,4,359,0,
741421506560053842,Estudio de Lujo en Excelente Zona |Nuevo Polanco,31297855,Verónica,,Miguel Hidalgo,19.4416133,-99.1959368,Entire home/apt,1488,1,36,2024-08-09,1.37,1,300,9,
741426066809938806,New and Fancy Apart.  Neuchatel TA,163947724,Juan Manuel,,Miguel Hidalgo,19.4449746,-99.2012257,Entire home/apt,3700,2,15,2024-12-08,0.77,2,285,5,
741533874511700261,Blue Stadium View Room,450807747,Elena,,Benito Juárez,19.38386,-99.17638,Private room,446,1,57,2024-12-14,2.15,2,327,36,
743761997461376255,SuperB apartment in Polanco 5bed/3bath,317889810,Hosteando,,Miguel Hidalgo,19.43618,-99.18932,Entire home/apt,6454,1,114,2024-12-19,4.33,1,292,50,
743762975298174810,w* | Stunning 2BR with Balcony near Polanco,16148871,Juan,,Miguel Hidalgo,19.4292875,-99.1769923,Entire home/apt,2791,1,59,2024-08-11,2.24,173,331,17,
744064348164214285,"B&B for women W/Gym, Co-working, garden & stores",91310902,Fabiola,,Miguel Hidalgo,19.44243,-99.19676,Private room,1339,2,10,2024-11-13,0.38,1,364,6,
744117439516325010,Moderno Loft con amenities entre Polanco y Lomas.,25255227,Patricia,,Miguel Hidalgo,19.43398184563538,-99.21210251748562,Entire home/apt,1032,2,71,2024-12-17,4.26,4,68,54,
744162383345063510,"Habitación con baño privado, Colonia AmpNápoles",314532548,Lucía,,Benito Juárez,19.38554595757514,-99.18146934360266,Private room,580,1,4,2023-02-26,0.15,2,365,0,
744176378477158973,Private bedroom (#1) in Roma Norte,43617765,Suzy,,Cuauhtémoc,19.4114785,-99.1643187,Private room,617,1,60,2024-12-13,2.28,3,330,23,
744229709516152722,High-Rise NEW Panoramic Apartment Polanco 3BD,535062567,Fer,,Miguel Hidalgo,19.441791404996014,-99.19600437301636,Entire home/apt,4600,2,42,2024-12-23,1.86,7,330,23,
744230399849399959,Stunning High-Rise Panoramic Apartment Polanco 3BD,535062567,Fer,,Miguel Hidalgo,19.4416133,-99.1959368,Entire home/apt,,2,59,2024-12-15,2.45,7,317,28,
744307459284624673,*Unique & Spectacular Panoramic Views Top Location,40104279,Adrian,,Cuauhtémoc,19.42045256282913,-99.16680770017152,Entire home/apt,2629,1,105,2024-11-25,3.99,10,299,54,
